783,N370,-12283.40601809281
784,N320,-12283.40601809281
785,N282,-12283.40601809281
786,N313,-12283.40601809281
787,N256,-12283.40601809281
788,N268,-12283.40601809281
789,N368,-12283.40601809281
790,N212,-12283.40601809281
791,N258,-12283.40601809281
792,N231,-12283.40601809281
793,N285,-12283.40601809281
794,N243,-12283.40601809281
795,N205,-12283.40601809281
796,N247,-12283.40601809281
797,N228,-12283.40601809281
798,N372,-12283.40601809281
799,N257,-12283.40601809281
800,N234,-12283.40601809281
801,N266,-12283.40601809281
802,N251,-12283.40601809281
803,N278,-12283.40601809281
804,N290,-12283.40601809281
805,N264,-12283.40601809281
806,N293,-12283.40601809281
807,N281,-12283.40601809281
808,N271,-12283.40601809281
809,N379,-12283.40601809281
810,N260,-12283.40601809281
811,N371,-12283.40601809281
812,N278,-12283.40601809281
813,N221,-12283.40601809281
814,N357,-12283.40601809281
815,N218,-12283.40601809281
816,N303,-12283.40601809281
817,N276,-12283.40601809281
818,N337,-12283.40601809281
819,N372,-12283.40601809281
820,N257,-12283.40601809281
821,N324,-12283.40601809281
822,N245,-12283.40601809281
823,N359,-12283.40601809281
824,N193,-12283.40601809281
825,N303,-12283.40601809281
826,N234,-12283.40601809281
827,N301,-12283.40601809281
828,N254,-12283.40601809281
829,N225,-12283.40601809281
830,N353,-12283.40601809281
831,N218,-12283.40601809281
832,N237,-12283.40601809281
833,N320,-12283.40601809281
834,N324,-12283.40601809281
835,N379,-12283.40601809281
836,N306,-12283.40601809281
837,N217,-12283.40601809281
838,N288,-12283.40601809281
839,N195,-12283.40601809281
840,N357,-12283.40601809281
841,N291,-12283.40601809281
842,N208,-12283.40601809281
843,N351,-12283.40601809281
844,N336,-12283.40601809281
845,N307,-12283.40601809281
846,N338,-12283.40601809281
847,N292,-12283.40601809281
848,N197,-12283.40601809281
849,N277,-12283.40601809281
850,N198,-12283.40601809281
851,N366,-12283.40601809281
852,N209,-12283.40601809281
853,N236,-12283.40601809281
854,N194,-12283.40601809281
855,N273,-12283.40601809281
856,N331,-12283.40601809281
857,N276,-12283.40601809281
858,N346,-12283.40601809281
859,N371,-12283.40601809281
860,N372,-12283.40601809281
861,N302,-12283.40601809281
